0.01258511	0.00301599
0.01264262	0.00302061
0.01270014	0.00302507
0.01275768	0.00302934
0.01281523	0.00303344
0.01287279	0.00303736
0.01293036	0.00304111
0.01298795	0.00304467
0.01304554	0.00304806
0.01310315	0.00305127
0.01316076	0.00305430
0.01321838	0.00305716
0.01327602	0.00305983
0.01333366	0.00306233
0.01339130	0.00306464
0.01344896	0.00306678
0.01350662	0.00306873
0.01356429	0.00307051
0.01362196	0.00307210
0.01367964	0.00307351
0.01373732	0.00307474
0.01379500	0.00307580
0.01385269	0.00307666
0.01391038	0.00307735
0.01396807	0.00307786
0.01402577	0.00307818
0.01408346	0.00307832
0.01414115	0.00307828
0.01419885	0.00307806
0.01425654	0.00307765
0.01431423	0.00307706
0.01437192	0.00307629
0.01442961	0.00307534
0.01448729	0.00307420
0.01454497	0.00307288
0.01460264	0.00307138
0.01466031	0.00306969
0.01471798	0.00306782
0.01477564	0.00306577
0.01483329	0.00306353
0.01489093	0.00306112
0.01494857	0.00305852
0.01500619	0.00305573
0.01506381	0.00305276
0.01512142	0.00304961
0.01517902	0.00304628
0.01523660	0.00304277
0.01529418	0.00303907
0.01535174	0.00303519
0.01540929	0.00303113
0.01546683	0.00302688
0.01552436	0.00302246
0.01558187	0.00301785
0.01563936	0.00301306
0.01569684	0.00300809
0.01575430	0.00300293
0.01581175	0.00299760
0.01586918	0.00299208
0.01592659	0.00298638
0.01598399	0.00298050
0.01604136	0.00297444
0.01609872	0.00296820
0.01615605	0.00296178
0.01621337	0.00295518
0.01627066	0.00294840
0.01632794	0.00294143
0.01638519	0.00293429
0.01644241	0.00292697
0.01649962	0.00291946
0.01655680	0.00291178
0.01661396	0.00290392
0.01667109	0.00289588
0.01672819	0.00288766
0.01678527	0.00287927
0.01684233	0.00287070
0.01689935	0.00286194
0.01695635	0.00285302
0.01701332	0.00284391
0.01707027	0.00283463
0.01712718	0.00282517
0.01718406	0.00281554
0.01724092	0.00280573
0.01729774	0.00279574
0.01735454	0.00278558
0.01741130	0.00277525
0.01746803	0.00276474
0.01752472	0.00275406
0.01758139	0.00274320
0.01763802	0.00273217
0.01769461	0.00272097
0.01775118	0.00270960
0.01780770	0.00269806
0.01786420	0.00268634
0.01792065	0.00267446
0.01797707	0.00266240
0.01803346	0.00265017
0.01808980	0.00263778
0.01814611	0.00262521
0.01820239	0.00261248
0.01825862	0.00259958
0.01831481	0.00258651
0.01837097	0.00257328
0.01842709	0.00255988
0.01848316	0.00254631
0.01853920	0.00253258
0.01859519	0.00251868
0.01865115	0.00250461
0.01870706	0.00249039
0.01876293	0.00247600
0.01881876	0.00246144
0.01887454	0.00244673
0.01893029	0.00243185
0.01898599	0.00241681
0.01904164	0.00240161
0.01909725	0.00238625
0.01915282	0.00237072
0.01920834	0.00235504
0.01926382	0.00233920
0.01931925	0.00232321
0.01937464	0.00230705
0.01942998	0.00229074
0.01948527	0.00227427
0.01954052	0.00225764
0.01959572	0.00224086
0.01965087	0.00222392
0.01970598	0.00220683
0.01976103	0.00218959
0.01981604	0.00217219
0.01987100	0.00215464
0.01992591	0.00213694
0.01998078	0.00211908
0.02003559	0.00210108
0.02009035	0.00208292
0.02014506	0.00206462
0.02019973	0.00204616
0.02025434	0.00202756
0.02030890	0.00200881
0.02036341	0.00198991
0.02041787	0.00197086
0.02047228	0.00195167
0.02052664	0.00193234
0.02058095	0.00191285
0.02063520	0.00189323
0.02068940	0.00187346
0.02074355	0.00185354
0.02079765	0.00183349
0.02085169	0.00181329
0.02090568	0.00179295
0.02095962	0.00177247
0.02101350	0.00175186
0.02106733	0.00173110
0.02112111	0.00171020
0.02117483	0.00168917
0.02122850	0.00166799
0.02128212	0.00164669
0.02133568	0.00162524
0.02138918	0.00160366
0.02144264	0.00158195
0.02149603	0.00156010
0.02154938	0.00153812
0.02160266	0.00151600
0.02165589	0.00149375
0.02170907	0.00147138
0.02176219	0.00144887
0.02181526	0.00142622
0.02186827	0.00140345
0.02192123	0.00138055
0.02197412	0.00135753
0.02202697	0.00133437
0.02207976	0.00131109
0.02213249	0.00128768
0.02218516	0.00126414
0.02223778	0.00124048
0.02229034	0.00121669
0.02234285	0.00119278
0.02239530	0.00116874
0.02244769	0.00114458
0.02250003	0.00112030
0.02255231	0.00109590
0.02260453	0.00107138
0.02265670	0.00104673
0.02270880	0.00102197
0.02276086	0.00099708
0.02281285	0.00097208
0.02286479	0.00094696
0.02291667	0.00092172
0.02296849	0.00089637
0.02302026	0.00087090
0.02307197	0.00084531
0.02312362	0.00081961
0.02317522	0.00079379
0.02322676	0.00076786
0.02327824	0.00074181
0.02332966	0.00071566
0.02338103	0.00068939
0.02343234	0.00066301
0.02348359	0.00063652
0.02353479	0.00060991
0.02358593	0.00058320
0.02363701	0.00055638
0.02368803	0.00052945
0.02373900	0.00050242
0.02378991	0.00047528
0.02384077	0.00044803
0.02389156	0.00042067
0.02394230	0.00039321
0.02399298	0.00036564
0.02404361	0.00033797
0.02409418	0.00031020
0.02414469	0.00028232
0.02419515	0.00025434
0.02424555	0.00022626
0.02429589	0.00019808
0.02434618	0.00016980
0.02439641	0.00014142
0.02444658	0.00011294
0.02449670	0.00008436
0.02454676	0.00005568
0.02459677	0.00002690
0.02464672	-0.00000197
0.02469661	-0.00003094
0.02474645	-0.00006000
0.02479624	-0.00008916
0.02484596	-0.00011842
0.02489563	-0.00014776
0.02494525	-0.00017720
0.02499481	-0.00020674
0.02504432	-0.00023637
0.02509377	-0.00026608
0.02514317	-0.00029589
0.02519251	-0.00032579
0.02524180	-0.00035578
0.02529103	-0.00038586
0.02534021	-0.00041603
0.02538933	-0.00044628
0.02543840	-0.00047663
0.02548742	-0.00050706
0.02553638	-0.00053758
0.02558529	-0.00056818
0.02563415	-0.00059887
0.02568295	-0.00062964
0.02573170	-0.00066050
0.02578039	-0.00069144
0.02582904	-0.00072247
0.02587763	-0.00075357
0.02592616	-0.00078476
0.02597465	-0.00081603
0.02602308	-0.00084739
0.02607146	-0.00087882
0.02611978	-0.00091033
0.02616806	-0.00094193
0.02621628	-0.00097360
0.02626446	-0.00100535
0.02631258	-0.00103718
0.02636064	-0.00106909
0.02640866	-0.00110107
0.02645663	-0.00113313
0.02650454	-0.00116527
0.02655241	-0.00119748
0.02660022	-0.00122977
0.02664798	-0.00126213
0.02669570	-0.00129457
0.02674336	-0.00132708
0.02679097	-0.00135966
0.02683853	-0.00139232
0.02688605	-0.00142505
0.02693351	-0.00145785
0.02698092	-0.00149072
0.02702829	-0.00152366
0.02707560	-0.00155668
0.02712287	-0.00158976
0.02717008	-0.00162292
0.02721725	-0.00165614
0.02726437	-0.00168944
0.02731144	-0.00172280
0.02735846	-0.00175623
0.02740543	-0.00178973
0.02745236	-0.00182329
0.02749924	-0.00185693
0.02754606	-0.00189063
0.02759284	-0.00192439
0.02763958	-0.00195823
0.02768626	-0.00199213
0.02773290	-0.00202609
0.02777949	-0.00206012
0.02782603	-0.00209421
0.02787253	-0.00212837
0.02791898	-0.00216259
0.02796538	-0.00219688
0.02801173	-0.00223123
0.02805804	-0.00226564
0.02810430	-0.00230012
0.02815051	-0.00233466
0.02819668	-0.00236926
0.02824280	-0.00240392
0.02828888	-0.00243865
0.02833490	-0.00247343
0.02838089	-0.00250828
0.02842682	-0.00254319
0.02847271	-0.00257815
0.02851856	-0.00261318
0.02856436	-0.00264827
0.02861011	-0.00268342
0.02865582	-0.00271862
0.02870148	-0.00275389
0.02874710	-0.00278921
0.02879267	-0.00282459
0.02883820	-0.00286003
0.02888368	-0.00289552
0.02892912	-0.00293108
0.02897451	-0.00296669
0.02901986	-0.00300235
0.02906516	-0.00303808
0.02911042	-0.00307386
0.02915564	-0.00310969
0.02920081	-0.00314558
0.02924594	-0.00318153
0.02929102	-0.00321753
0.02933606	-0.00325358
0.02938106	-0.00328969
0.02942602	-0.00332585
0.02947093	-0.00336207
0.02951580	-0.00339834
0.02956062	-0.00343466
0.02960541	-0.00347103
0.02965015	-0.00350746
0.02969484	-0.00354394
0.02973950	-0.00358047
0.02978411	-0.00361705
0.02982869	-0.00365368
0.02987322	-0.00369037
0.02991771	-0.00372710
0.02996215	-0.00376389
0.03000656	-0.00380072
0.03005092	-0.00383760
0.03009525	-0.00387454
0.03013953	-0.00391152
0.03018377	-0.00394855
0.03022797	-0.00398563
0.03027213	-0.00402276
0.03031626	-0.00405993
0.03036034	-0.00409715
0.03040438	-0.00413442
0.03044838	-0.00417174
0.03049234	-0.00420910
0.03053627	-0.00424651
0.03058015	-0.00428396
0.03062399	-0.00432146
0.03066780	-0.00435901
0.03071157	-0.00439660
0.03075530	-0.00443423
0.03079899	-0.00447191
0.03084264	-0.00450964
0.03088626	-0.00454740
0.03092983	-0.00458521
0.03097337	-0.00462307
0.03101688	-0.00466096
0.03106034	-0.00469890
0.03110377	-0.00473688
0.03114716	-0.00477491
0.03119052	-0.00481297
0.03123384	-0.00485108
0.03127712	-0.00488922
0.03132037	-0.00492741
0.03136358	-0.00496564
0.03140676	-0.00500391
0.03144990	-0.00504222
0.03149300	-0.00508057
0.03153607	-0.00511895
0.03157911	-0.00515738
0.03162211	-0.00519584
0.03166507	-0.00523435
0.03170801	-0.00527289
0.03175091	-0.00531147
0.03179377	-0.00535008
0.03183660	-0.00538874
0.03187940	-0.00542743
0.03192216	-0.00546616
0.03196490	-0.00550492
0.03200759	-0.00554372
0.03205026	-0.00558256
0.03209289	-0.00562143
0.03213550	-0.00566033
0.03217807	-0.00569928
0.03222060	-0.00573825
0.03226311	-0.00577726
0.03230559	-0.00581631
0.03234803	-0.00585539
0.03239044	-0.00589450
0.03243282	-0.00593364
0.03247518	-0.00597282
0.03251750	-0.00601203
0.03255979	-0.00605128
0.03260205	-0.00609055
0.03264428	-0.00612986
0.03268648	-0.00616920
0.03272866	-0.00620857
0.03277080	-0.00624798
0.03281291	-0.00628741
0.03285500	-0.00632687
0.03289706	-0.00636637
0.03293908	-0.00640589
0.03298109	-0.00644545
0.03302306	-0.00648503
0.03306500	-0.00652465
0.03310692	-0.00656429
0.03314881	-0.00660397
0.03319067	-0.00664367
0.03323250	-0.00668340
0.03327431	-0.00672316
0.03331609	-0.00676294
0.03335784	-0.00680276
0.03339957	-0.00684261
0.03344127	-0.00688248
0.03348294	-0.00692238
0.03352458	-0.00696231
0.03356620	-0.00700227
0.03360779	-0.00704225
0.03364936	-0.00708226
0.03369090	-0.00712230
0.03373241	-0.00716237
0.03377390	-0.00720246
0.03381536	-0.00724258
0.03385679	-0.00728273
0.03389820	-0.00732291
0.03393958	-0.00736311
0.03398093	-0.00740334
0.03402226	-0.00744359
0.03406357	-0.00748388
0.03410485	-0.00752418
0.03414610	-0.00756452
0.03418733	-0.00760488
0.03422853	-0.00764526
0.03426970	-0.00768568
0.03431086	-0.00772611
0.03435198	-0.00776658
0.03439308	-0.00780707
0.03443416	-0.00784758
0.03447521	-0.00788812
0.03451624	-0.00792868
0.03455724	-0.00796927
0.03459822	-0.00800989
0.03463917	-0.00805053
0.03468010	-0.00809119
0.03472100	-0.00813188
0.03476188	-0.00817259
0.03480274	-0.00821333
0.03484357	-0.00825409
0.03488437	-0.00829487
0.03492516	-0.00833568
0.03496592	-0.00837651
0.03500665	-0.00841737
0.03504737	-0.00845825
0.03508806	-0.00849915
0.03512872	-0.00854007
0.03516936	-0.00858102
0.03520998	-0.00862200
0.03525058	-0.00866299
0.03529115	-0.00870401
0.03533171	-0.00874505
0.03537223	-0.00878611
0.03541274	-0.00882719
0.03545322	-0.00886830
0.03549368	-0.00890943
0.03553412	-0.00895058
0.03557454	-0.00899175
0.03561493	-0.00903294
0.03565531	-0.00907416
0.03569566	-0.00911539
0.03573599	-0.00915665
0.03577630	-0.00919793
0.03581659	-0.00923923
0.03585685	-0.00928054
0.03589710	-0.00932188
0.03593732	-0.00936324
0.03597753	-0.00940462
0.03601771	-0.00944602
0.03605787	-0.00948744
0.03609802	-0.00952888
0.03613814	-0.00957034
0.03617825	-0.00961181
0.03621833	-0.00965331
0.03625839	-0.00969482
0.03629844	-0.00973635
0.03633847	-0.00977790
0.03637848	-0.00981947
0.03641847	-0.00986106
0.03645844	-0.00990266
0.03649839	-0.00994429
0.03653833	-0.00998592
0.03657824	-0.01002758
0.03661814	-0.01006925
0.03665803	-0.01011094
0.03669789	-0.01015265
0.03673774	-0.01019437
0.03677757	-0.01023611
0.03681738	-0.01027787
0.03685718	-0.01031964
0.03689696	-0.01036143
0.03693672	-0.01040323
0.03697647	-0.01044505
0.03701620	-0.01048688
0.03705592	-0.01052873
0.03709562	-0.01057059
0.03713531	-0.01061247
0.03717497	-0.01065436
0.03721463	-0.01069627
0.03725427	-0.01073819
0.03729389	-0.01078013
0.03733350	-0.01082208
0.03737309	-0.01086404
0.03741267	-0.01090602
0.03745223	-0.01094801
0.03749178	-0.01099001
0.03753132	-0.01103203
0.03757084	-0.01107407
0.03761035	-0.01111611
0.03764984	-0.01115817
0.03768932	-0.01120024
0.03772878	-0.01124233
0.03776824	-0.01128442
0.03780767	-0.01132654
0.03784710	-0.01136866
0.03788651	-0.01141079
0.03792591	-0.01145294
0.03796529	-0.01149510
0.03800466	-0.01153728
0.03804402	-0.01157946
0.03808336	-0.01162166
0.03812270	-0.01166387
0.03816202	-0.01170609
0.03820132	-0.01174832
0.03824062	-0.01179057
0.03827990	-0.01183282
0.03831917	-0.01187509
0.03835842	-0.01191737
0.03839767	-0.01195966
0.03843690	-0.01200196
0.03847612	-0.01204428
0.03851532	-0.01208660
0.03855452	-0.01212894
0.03859370	-0.01217129
0.03863287	-0.01221365
0.03867203	-0.01225602
0.03871118	-0.01229840
0.03875031	-0.01234079
0.03878944	-0.01238319
0.03882855	-0.01242561
0.03886765	-0.01246803
0.03890673	-0.01251047
0.03894581	-0.01255292
0.03898487	-0.01259537
0.03902393	-0.01263784
0.03906297	-0.01268032
0.03910200	-0.01272281
0.03914101	-0.01276531
0.03918002	-0.01280782
0.03921902	-0.01285034
0.03925800	-0.01289287
0.03929697	-0.01293541
0.03933593	-0.01297797
0.03937488	-0.01302053
0.03941382	-0.01306310
0.03945275	-0.01310568
0.03949166	-0.01314828
0.03953057	-0.01319088
0.03956946	-0.01323350
0.03960834	-0.01327612
0.03964722	-0.01331875
0.03968608	-0.01336139
0.03972493	-0.01340405
0.03976377	-0.01344671
0.03980260	-0.01348938
0.03984142	-0.01353206
0.03988024	-0.01357474
0.03991904	-0.01361744
0.03995783	-0.01366014
0.03999662	-0.01370286
0.04003539	-0.01374558
0.04007416	-0.01378831
0.04011292	-0.01383105
0.04015167	-0.01387379
0.04019041	-0.01391654
0.04022914	-0.01395930
0.04026786	-0.01400207
0.04030658	-0.01404484
0.04034529	-0.01408763
0.04038399	-0.01413041
0.04042268	-0.01417321
0.04046137	-0.01421601
0.04050005	-0.01425882
0.04053872	-0.01430164
0.04057738	-0.01434446
0.04061604	-0.01438729
0.04065469	-0.01443012
0.04069334	-0.01447296
0.04073197	-0.01451581
0.04077060	-0.01455866
0.04080923	-0.01460152
0.04084785	-0.01464438
0.04088646	-0.01468725
0.04092506	-0.01473013
0.04096366	-0.01477301
0.04100226	-0.01481589
0.04104084	-0.01485878
0.04107943	-0.01490168
0.04111800	-0.01494458
0.04115657	-0.01498748
0.04119514	-0.01503039
0.04123370	-0.01507331
0.04127226	-0.01511623
0.04131081	-0.01515915
0.04134935	-0.01520208
0.04138789	-0.01524502
0.04142643	-0.01528795
0.04146496	-0.01533090
0.04150348	-0.01537384
0.04154200	-0.01541679
0.04158052	-0.01545975
0.04161903	-0.01550271
0.04165754	-0.01554567
0.04169604	-0.01558864
0.04173453	-0.01563161
0.04177303	-0.01567459
0.04181152	-0.01571757
0.04185000	-0.01576055
0.04188848	-0.01580354
0.04192695	-0.01584653
0.04196542	-0.01588953
0.04200389	-0.01593253
0.04204235	-0.01597553
0.04208081	-0.01601854
0.04211926	-0.01606155
0.04215771	-0.01610457
0.04219616	-0.01614758
0.04223460	-0.01619061
0.04227304	-0.01623363
0.04231147	-0.01627666
0.04234990	-0.01631970
0.04238832	-0.01636273
0.04242674	-0.01640578
0.04246516	-0.01644882
0.04250357	-0.01649187
0.04254198	-0.01653492
0.04258038	-0.01657797
0.04261879	-0.01662103
0.04265718	-0.01666409
0.04269558	-0.01670715
0.04273397	-0.01675022
0.04277236	-0.01679329
0.04281075	-0.01683636
0.04284913	-0.01687943
0.04288751	-0.01692251
0.04292588	-0.01696559
0.04296426	-0.01700867
0.04300263	-0.01705176
0.04304100	-0.01709484
0.04307937	-0.01713793
0.04311773	-0.01718102
0.04315609	-0.01722411
0.04319446	-0.01726721
0.04323281	-0.01731030
0.04327117	-0.01735340
0.04330953	-0.01739650
0.04334788	-0.01743960
0.04338623	-0.01748270
0.04342459	-0.01752580
0.04346294	-0.01756891
0.04350129	-0.01761201
0.04353963	-0.01765511
0.04357798	-0.01769822
0.04361633	-0.01774133
0.04365467	-0.01778443
0.04369302	-0.01782754
0.04373136	-0.01787065
0.04376971	-0.01791376
0.04380805	-0.01795687
0.04384640	-0.01799997
0.04388474	-0.01804308
0.04392309	-0.01808619
0.04396143	-0.01812930
0.04399977	-0.01817241
0.04403812	-0.01821552
0.04407646	-0.01825863
0.04411481	-0.01830173
0.04415315	-0.01834484
0.04419150	-0.01838795
0.04422984	-0.01843106
0.04426819	-0.01847417
0.04430653	-0.01851727
0.04434488	-0.01856038
0.04438322	-0.01860349
0.04442157	-0.01864660
0.04445991	-0.01868971
0.04449826	-0.01873281
0.04453660	-0.01877592
0.04457495	-0.01881903
0.04461329	-0.01886214
0.04465164	-0.01890525
0.04468998	-0.01894835
0.04472833	-0.01899146
0.04476667	-0.01903457
0.04480501	-0.01907768
0.04484336	-0.01912079
0.04488170	-0.01916390
0.04492005	-0.01920700
0.04495839	-0.01925011
0.04499674	-0.01929322
0.04503508	-0.01933633
0.04507343	-0.01937943
0.04511178	-0.01942254
0.04515013	-0.01946564
0.04518848	-0.01950875
0.04522683	-0.01955185
0.04526518	-0.01959495
0.04530354	-0.01963805
0.04534189	-0.01968115
0.04538025	-0.01972424
0.04541862	-0.01976733
0.04545699	-0.01981042
0.04549536	-0.01985350
0.04553374	-0.01989658
0.04557213	-0.01993964
0.04561053	-0.01998271
0.04564893	-0.02002576
0.04568734	-0.02006882
0.04572574	-0.02011187
0.04576415	-0.02015492
0.04580256	-0.02019797
0.04584097	-0.02024103
0.04587936	-0.02028409
0.04591775	-0.02032716
0.04595613	-0.02037023
0.04599450	-0.02041332
0.04603286	-0.02045641
0.04607121	-0.02049952
0.04610955	-0.02054263
0.04614789	-0.02058574
0.04618623	-0.02062886
0.04622457	-0.02067196
0.04626294	-0.02071506
0.04630133	-0.02075812
0.04633976	-0.02080115
0.04637825	-0.02084413
0.04641681	-0.02088705
0.04645545	-0.02092990
0.04649415	-0.02097268
0.04653291	-0.02101541
0.04657167	-0.02105815
0.04661038	-0.02110093
0.04664899	-0.02114381
0.04668738	-0.02118687
0.04672546	-0.02123021
0.04676316	-0.02127389
0.04680049	-0.02131787
0.04683769	-0.02136198
0.04687512	-0.02140588
0.04691322	-0.02144920
0.04695245	-0.02149151
0.04699329	-0.02153225
0.04703621	-0.02157079
0.04708155	-0.02160644
0.04712961	-0.02163833
0.04718064	-0.02166518
0.04723473	-0.02168510
0.04729127	-0.02169625
0.04734888	-0.02169841
0.04740625	-0.02169273
0.04746250	-0.02168004
0.04751665	-0.02166026
0.04756765	-0.02163339
0.04761445	-0.02159972
